timestamp,machine_id,temperature,vibration,pressure,current,hard_disk_status,fan_speed,power_supply_status,network_card_status,motherboard_status,hardware_failure_type,failure
2025-07-30 14:04:00,309,71.3,0.08,39.9,10.1,degraded,2070,normal,normal,normal,,0
2025-07-30 14:05:00,309,71.9,0.09,40.2,10.2,degraded,2050,normal,normal,normal,hard_disk,1
2025-07-30 14:06:00,309,72.5,0.09,40.5,10.3,degraded,2030,normal,normal,normal,hard_disk,1
2025-07-30 14:07:00,309,73.1,0.10,40.8,10.4,degraded,2010,normal,normal,normal,hard_disk,1
2025-07-30 14:08:00,309,73.7,0.10,41.1,10.5,failure,1990,normal,normal,normal,hard_disk,1
2025-07-30 14:09:00,309,74.3,0.11,41.4,10.6,failure,1970,normal,normal,normal,hard_disk,1
2025-07-30 14:10:00,309,74.9,0.11,41.7,10.7,failure,1950,normal,normal,normal,hard_disk,1
2025-07-30 14:11:00,309,75.5,0.12,42.0,10.8,failure,1930,normal,normal,normal,hard_disk,1
2025-07-30 14:12:00,309,76.1,0.12,42.3,10.9,failure,1910,normal,normal,normal,hard_disk,1
2025-07-30 14:13:00,309,76.7,0.13,42.6,11.0,failure,1890,normal,normal,normal,hard_disk,1
2025-07-30 14:14:00,309,77.3,0.13,42.9,11.1,failure,1870,normal,normal,normal,hard_disk,1
2025-07-30 14:15:00,309,77.9,0.14,43.2,11.2,failure,1850,normal,normal,normal,hard_disk,1
2025-07-30 15:00:00,310,65.4,0.04,36.8,8.9,normal,2400,normal,normal,normal,,0
2025-07-30 15:01:00,310,66.0,0.05,37.1,9.0,normal,2380,normal,normal,normal,,0
2025-07-30 15:02:00,310,66.6,0.05,37.4,9.1,normal,2360,normal,normal,normal,,0
2025-07-30 15:03:00,310,67.2,0.05,37.7,9.2,normal,2340,normal,normal,normal,,0
2025-07-30 15:04:00,310,67.8,0.06,38.0,9.3,normal,2320,normal,normal,normal,,0
2025-07-30 15:05:00,310,68.4,0.06,38.3,9.4,normal,2300,normal,normal,normal,,0
2025-07-30 15:06:00,310,69.0,0.06,38.6,9.5,normal,2280,normal,normal,normal,,0
2025-07-30 15:07:00,310,69.6,0.07,38.9,9.6,normal,2260,normal,normal,normal,,0
2025-07-30 15:08:00,310,70.2,0.07,39.2,9.7,normal,2240,normal,normal,normal,,0
2025-07-30 15:09:00,310,70.8,0.08,39.5,9.8,normal,2220,normal,normal,normal,,0
2025-07-30 15:10:00,310,71.4,0.08,39.8,9.9,normal,2200,normal,normal,normal,,0
2025-07-30 15:11:00,310,72.0,0.09,40.1,10.0,normal,2180,normal,normal,normal,,0
2025-07-30 15:12:00,310,72.6,0.09,40.4,10.1,normal,2160,normal,normal,normal,,0
2025-07-30 15:13:00,310,73.2,0.10,40.7,10.2,normal,2140,normal,normal,normal,,0
2025-07-30 15:14:00,310,73.8,0.10,41.0,10.3,normal,2120,normal,normal,normal,,0
2025-07-30 15:15:00,310,74.4,0.11,41.3,10.4,normal,2100,normal,normal,normal,,0
