timestamp,machine_id,temperature,vibration,pressure,current,hard_disk_status,fan_speed,power_supply_status,network_card_status,motherboard_status,hardware_failure_type,failure
2025-07-24 13:13:00,108,71.6,0.11,39.9,10.7,normal,1900,warning,normal,normal,,0
2025-07-24 13:14:00,108,72.1,0.12,40.2,10.9,normal,1900,warning,normal,normal,,0
2025-07-24 13:15:00,108,72.6,0.13,40.5,11.1,normal,1900,failed,failed,failed,power_supply,1
2025-07-24 13:16:00,108,70.8,0.08,39.4,10.4,normal,1900,normal,normal,normal,,0
2025-07-24 13:17:00,108,71.3,0.09,39.7,10.6,normal,1900,normal,normal,normal,,0
2025-07-24 13:18:00,108,71.8,0.11,40.0,10.8,normal,1900,normal,failed,normal,network_card,1
2025-07-24 13:19:00,108,71.0,0.09,39.8,10.5,normal,1900,normal,normal,normal,,0
2025-07-24 13:20:00,108,71.5,0.1,40.1,10.7,normal,1900,normal,normal,normal,,0
2025-07-24 13:00:00,109,69.0,0.07,38.5,9.8,normal,1800,normal,normal,normal,,0
2025-07-24 13:01:00,109,69.5,0.08,38.8,10.0,normal,1800,normal,normal,normal,,0
2025-07-24 13:02:00,109,70.0,0.09,39.1,10.2,normal,1800,normal,normal,normal,,0
2025-07-24 13:03:00,109,86.0,0.26,41.4,12.0,failed,1800,normal,normal,normal,hard_disk,1
2025-07-24 13:04:00,109,69.2,0.07,38.6,9.9,normal,1800,normal,normal,normal,,0
2025-07-24 13:05:00,109,69.7,0.08,38.9,10.1,normal,1800,normal,normal,normal,,0
2025-07-24 13:06:00,109,70.2,0.09,39.2,10.3,normal,1800,normal,normal,normal,,0
2025-07-24 13:07:00,109,69.4,0.07,38.7,10.0,normal,1800,normal,normal,normal,,0
2025-07-24 13:08:00,109,70.3,0.09,39.3,10.4,normal,1800,normal,normal,normal,,0
2025-07-24 13:09:00,109,87.5,0.28,41.7,12.3,failed,1800,normal,normal,normal,hard_disk,1
2025-07-24 13:10:00,109,69.6,0.07,38.8,10.0,normal,1800,normal,normal,normal,,0
2025-07-24 13:11:00,109,70.1,0.08,39.1,10.2,normal,1800,normal,normal,normal,,0
2025-07-24 13:12:00,109,69.8,0.07,38.9,10.1,normal,1800,normal,normal,normal,,0
2025-07-24 13:13:00,109,70.4,0.09,39.4,10.5,normal,1800,normal,normal,normal,,0
2025-07-24 13:14:00,109,69.9,0.08,39.0,10.2,normal,1800,normal,normal,normal,,0
2025-07-24 13:15:00,109,70.5,0.1,39.5,10.6,normal,1800,normal,normal,normal,,0
2025-07-24 13:16:00,109,88.0,0.29,41.9,12.5,failed,1800,normal,normal,normal,hard_disk,1
2025-07-24 13:17:00,109,70.1,0.08,39.2,10.3,normal,1800,normal,normal,normal,,0
2025-07-24 13:18:00,109,69.8,0.07,39.0,10.1,normal,1800,normal,normal,normal,,0
2025-07-24 13:19:00,109,70.3,0.08,39.3,10.4,normal,1800,normal,normal,normal,,0
2025-07-24 13:20:00,109,70.0,0.07,39.1,10.2,normal,1800,normal,normal,normal,,0
2025-07-24 13:00:00,110,72.0,0.09,40.0,10.4,normal,1700,normal,normal,normal,,0
2025-07-24 13:01:00,110,72.5,0.1,40.3,10.6,normal,1700,normal,normal,normal,,0
2025-07-24 13:02:00,110,73.0,0.11,40.6,10.8,normal,1700,normal,normal,normal,,0
2025-07-24 13:03:00,110,93.0,0.39,43.3,14.4,normal,600,normal,normal,normal,fan,1
2025-07-24 13:04:00,110,72.2,0.09,40.1,10.5,normal,1700,normal,normal,normal,,0
2025-07-24 13:05:00,110,72.7,0.1,40.4,10.7,normal,1700,warning,normal,normal,,0
2025-07-24 13:06:00,110,73.2,0.12,40.7,10.9,normal,1700,warning,normal,normal,,0
2025-07-24 13:07:00,110,73.7,0.13,41.0,11.1,normal,1700,failed,failed,failed,power_supply,1
2025-07-24 13:08:00,110,72.4,0.09,40.2,10.6,normal,1700,normal,normal,normal,,0
2025-07-24 13:09:00,110,72.9,0.1,40.5,10.8,normal,1700,normal,normal,normal,,0
2025-07-24 13:10:00,110,73.4,0.12,40.8,11.0,normal,1700,warning,normal,normal,,0
2025-07-24 13:11:00,110,73.9,0.13,41.1,11.2,normal,1700,warning,normal,normal,,0
2025-07-24 13:12:00,110,94.0,0.4,43.5,14.6,normal,550,failed,failed,failed,power_supply,1
2025-07-24 13:13:00,110,72.6,0.09,40.3,10.7,normal,1700,normal,normal,normal,,0
2025-07-24 13:14:00,110,73.1,0.1,40.6,10.9,normal,1700,normal,normal,normal,,0
2025-07-24 13:15:00,110,73.6,0.12,40.9,11.1,normal,1700,warning,normal,normal,,0
2025-07-24 13:16:00,110,74.1,0.13,41.2,11.3,normal,1700,warning,normal,normal,,0
2025-07-24 13:17:00,110,74.6,0.14,41.5,11.5,normal,1700,failed,failed,failed,power_supply,1
2025-07-24 13:18:00,110,72.8,0.09,40.4,10.8,normal,1700,normal,normal,normal,,0
2025-07-24 13:19:00,110,73.3,0.11,40.7,11.0,normal,1700,normal,normal,normal,,0
2025-07-24 13:20:00,110,73.8,0.12,41.0,11.2,normal,1700,normal,normal,normal,,0
